iso3;ECO_NAME;from;to;ef_soc;ef_biomass_above;ef_biomass_below;ef_biomass;pools_covered
YEM;Southwest Arabian Escarpment shrublands and woodlands;cropland;nonveg;;0,505206558;-0,74013992;-0,234933362;biomass only
YEM;Southwest Arabian Escarpment shrublands and woodlands;cropland;other;0,571517429;;;;soc only
YEM;Southwest Arabian Escarpment shrublands and woodlands;cropland;otherland;;0,576122368;-0,90274817;-0,326625802;biomass only
YEM;Southwest Arabian Escarpment shrublands and woodlands;cropland;pasture;0,163178324;0,571080307;-0,584196892;-0,013116585;soc + biomass
YEM;Southwest Arabian Escarpment shrublands and woodlands;forest;cropland;;-0,586346063;0,711813905;0,125467842;biomass only
YEM;Southwest Arabian Escarpment shrublands and woodlands;forest;nonveg;;-0,081139505;-0,028326014;-0,10946552;biomass only
YEM;Southwest Arabian Escarpment shrublands and woodlands;forest;otherland;;-0,010223695;-0,190934264;-0,201157959;biomass only
YEM;Southwest Arabian Escarpment shrublands and woodlands;forest;pasture;;-0,015265756;0,127617014;0,112351258;biomass only
YEM;Southwest Arabian Escarpment shrublands and woodlands;nonveg;cropland;;-0,505206558;0,74013992;0,234933362;biomass only
YEM;Southwest Arabian Escarpment shrublands and woodlands;nonveg;forest;;0,081139505;0,028326014;0,10946552;biomass only
YEM;Southwest Arabian Escarpment shrublands and woodlands;nonveg;otherland;;0,070915811;-0,16260825;-0,091692439;biomass only
YEM;Southwest Arabian Escarpment shrublands and woodlands;nonveg;pasture;;0,065873749;0,155943028;0,221816777;biomass only
YEM;Southwest Arabian Escarpment shrublands and woodlands;other;cropland;-0,571517429;;;;soc only
YEM;Southwest Arabian Escarpment shrublands and woodlands;other;pasture;-0,408339106;;;;soc only
YEM;Southwest Arabian Escarpment shrublands and woodlands;otherland;cropland;;-0,576122368;0,90274817;0,326625802;biomass only
YEM;Southwest Arabian Escarpment shrublands and woodlands;otherland;forest;;0,010223695;0,190934264;0,201157959;biomass only
YEM;Southwest Arabian Escarpment shrublands and woodlands;otherland;nonveg;;-0,070915811;0,16260825;0,091692439;biomass only
YEM;Southwest Arabian Escarpment shrublands and woodlands;otherland;pasture;;-0,005042062;0,318551278;0,313509217;biomass only
YEM;Southwest Arabian Escarpment shrublands and woodlands;pasture;cropland;-0,163178324;-0,571080307;0,584196892;0,013116585;soc + biomass
YEM;Southwest Arabian Escarpment shrublands and woodlands;pasture;forest;;0,015265756;-0,127617014;-0,112351258;biomass only
YEM;Southwest Arabian Escarpment shrublands and woodlands;pasture;nonveg;;-0,065873749;-0,155943028;-0,221816777;biomass only
YEM;Southwest Arabian Escarpment shrublands and woodlands;pasture;other;0,408339106;;;;soc only
YEM;Southwest Arabian Escarpment shrublands and woodlands;pasture;otherland;;0,005042062;-0,318551278;-0,313509217;biomass only
YEM;Southwest Arabian coastal xeric shrublands;cropland;forest;;0,311062468;0,372838228;0,683900697;biomass only
YEM;Southwest Arabian coastal xeric shrublands;cropland;nonveg;;0,480363413;0,338121364;0,818484777;biomass only
YEM;Southwest Arabian coastal xeric shrublands;cropland;other;-0,312169354;;;;soc only
YEM;Southwest Arabian coastal xeric shrublands;cropland;otherland;;0,420765324;0,096930716;0,517696039;biomass only
YEM;Southwest Arabian coastal xeric shrublands;cropland;pasture;-0,048236968;0,420685391;0,363210388;0,78389578;soc + biomass
YEM;Southwest Arabian coastal xeric shrublands;forest;cropland;;-0,311062468;-0,372838228;-0,683900697;biomass only
YEM;Southwest Arabian coastal xeric shrublands;forest;nonveg;;0,169300945;-0,034716864;0,13458408;biomass only
YEM;Southwest Arabian coastal xeric shrublands;forest;otherland;;0,109702855;-0,275907512;-0,166204657;biomass only
YEM;Southwest Arabian coastal xeric shrublands;forest;pasture;;0,109622923;-0,00962784;0,099995083;biomass only
YEM;Southwest Arabian coastal xeric shrublands;nonveg;cropland;;-0,480363413;-0,338121364;-0,818484777;biomass only
YEM;Southwest Arabian coastal xeric shrublands;nonveg;forest;;-0,169300945;0,034716864;-0,13458408;biomass only
YEM;Southwest Arabian coastal xeric shrublands;nonveg;otherland;;-0,059598089;-0,241190648;-0,300788737;biomass only
YEM;Southwest Arabian coastal xeric shrublands;nonveg;pasture;;-0,059678022;0,025089024;-0,034588997;biomass only
YEM;Southwest Arabian coastal xeric shrublands;other;cropland;0,312169354;;;;soc only
YEM;Southwest Arabian coastal xeric shrublands;other;pasture;0,263932386;;;;soc only
YEM;Southwest Arabian coastal xeric shrublands;otherland;cropland;;-0,420765324;-0,096930716;-0,517696039;biomass only
YEM;Southwest Arabian coastal xeric shrublands;otherland;forest;;-0,109702855;0,275907512;0,166204657;biomass only
YEM;Southwest Arabian coastal xeric shrublands;otherland;nonveg;;0,059598089;0,241190648;0,300788737;biomass only
YEM;Southwest Arabian coastal xeric shrublands;otherland;pasture;;-7,99323E-05;0,266279672;0,26619974;biomass only
YEM;Southwest Arabian coastal xeric shrublands;pasture;cropland;0,048236968;-0,420685391;-0,363210388;-0,78389578;soc + biomass
YEM;Southwest Arabian coastal xeric shrublands;pasture;forest;;-0,109622923;0,00962784;-0,099995083;biomass only
YEM;Southwest Arabian coastal xeric shrublands;pasture;nonveg;;0,059678022;-0,025089024;0,034588997;biomass only
YEM;Southwest Arabian coastal xeric shrublands;pasture;other;-0,263932386;;;;soc only
YEM;Southwest Arabian coastal xeric shrublands;pasture;otherland;;7,99323E-05;-0,266279672;-0,26619974;biomass only
YEM;Southwest Arabian highland xeric scrub;cropland;forest;;0,386449479;-0,469075901;-0,082626422;biomass only
YEM;Southwest Arabian highland xeric scrub;cropland;nonveg;;0,418068982;-0,559216176;-0,141147193;biomass only
YEM;Southwest Arabian highland xeric scrub;cropland;other;-0,275124881;;;;soc only
YEM;Southwest Arabian highland xeric scrub;cropland;otherland;;0,39614461;-0,609024461;-0,212879852;biomass only
YEM;Southwest Arabian highland xeric scrub;cropland;pasture;-0,110101229;0,386449479;-0,469075901;-0,082626422;soc + biomass
YEM;Southwest Arabian highland xeric scrub;forest;cropland;;-0,386449479;0,469075901;0,082626422;biomass only
YEM;Southwest Arabian highland xeric scrub;forest;nonveg;;0,031619503;-0,090140275;-0,058520772;biomass only
YEM;Southwest Arabian highland xeric scrub;forest;otherland;;0,00969513;-0,13994856;-0,13025343;biomass only
YEM;Southwest Arabian highland xeric scrub;forest;pasture;;0;0;0;biomass only
YEM;Southwest Arabian highland xeric scrub;nonveg;cropland;;-0,418068982;0,559216176;0,141147193;biomass only
YEM;Southwest Arabian highland xeric scrub;nonveg;forest;;-0,031619503;0,090140275;0,058520772;biomass only
YEM;Southwest Arabian highland xeric scrub;nonveg;otherland;;-0,021924373;-0,049808286;-0,071732658;biomass only
YEM;Southwest Arabian highland xeric scrub;nonveg;pasture;;-0,031619503;0,090140275;0,058520772;biomass only
YEM;Southwest Arabian highland xeric scrub;other;cropland;0,275124881;;;;soc only
YEM;Southwest Arabian highland xeric scrub;other;pasture;0,165023652;;;;soc only
YEM;Southwest Arabian highland xeric scrub;otherland;cropland;;-0,39614461;0,609024461;0,212879852;biomass only
YEM;Southwest Arabian highland xeric scrub;otherland;forest;;-0,00969513;0,13994856;0,13025343;biomass only
YEM;Southwest Arabian highland xeric scrub;otherland;nonveg;;0,021924373;0,049808286;0,071732658;biomass only
YEM;Southwest Arabian highland xeric scrub;otherland;pasture;;-0,00969513;0,13994856;0,13025343;biomass only
YEM;Southwest Arabian highland xeric scrub;pasture;cropland;0,110101229;-0,386449479;0,469075901;0,082626422;soc + biomass
YEM;Southwest Arabian highland xeric scrub;pasture;forest;;0;0;0;biomass only
YEM;Southwest Arabian highland xeric scrub;pasture;nonveg;;0,031619503;-0,090140275;-0,058520772;biomass only
YEM;Southwest Arabian highland xeric scrub;pasture;other;-0,165023652;;;;soc only
YEM;Southwest Arabian highland xeric scrub;pasture;otherland;;0,00969513;-0,13994856;-0,13025343;biomass only
YEM;Southwest Arabian montane woodlands and grasslands;cropland;forest;;0,853488742;-1,050617406;-0,197128664;biomass only
YEM;Southwest Arabian montane woodlands and grasslands;cropland;nonveg;;1,548163931;-0,853741488;0,694422442;biomass only
YEM;Southwest Arabian montane woodlands and grasslands;cropland;other;0,136433005;;;;soc only
YEM;Southwest Arabian montane woodlands and grasslands;cropland;otherland;;2,162005689;-0,39654543;1,765460259;biomass only
YEM;Southwest Arabian montane woodlands and grasslands;cropland;pasture;0,005297088;1,188222266;-0,335337098;0,852885168;soc + biomass
YEM;Southwest Arabian montane woodlands and grasslands;forest;cropland;;-0,853488742;1,050617406;0,197128664;biomass only
YEM;Southwest Arabian montane woodlands and grasslands;forest;nonveg;;0,694675188;0,196875918;0,891551106;biomass only
YEM;Southwest Arabian montane woodlands and grasslands;forest;otherland;;1,308516946;0,654071977;1,962588923;biomass only
YEM;Southwest Arabian montane woodlands and grasslands;forest;pasture;;0,334733524;0,715280308;1,050013832;biomass only
YEM;Southwest Arabian montane woodlands and grasslands;nonveg;cropland;;-1,548163931;0,853741488;-0,694422442;biomass only
YEM;Southwest Arabian montane woodlands and grasslands;nonveg;forest;;-0,694675188;-0,196875918;-0,891551106;biomass only
YEM;Southwest Arabian montane woodlands and grasslands;nonveg;otherland;;0,613841758;0,457196059;1,071037817;biomass only
YEM;Southwest Arabian montane woodlands and grasslands;nonveg;pasture;;-0,359941664;0,51840439;0,158462726;biomass only
YEM;Southwest Arabian montane woodlands and grasslands;other;cropland;-0,136433005;;;;soc only
YEM;Southwest Arabian montane woodlands and grasslands;other;pasture;-0,131135916;;;;soc only
YEM;Southwest Arabian montane woodlands and grasslands;otherland;cropland;;-2,162005689;0,39654543;-1,765460259;biomass only
YEM;Southwest Arabian montane woodlands and grasslands;otherland;forest;;-1,308516946;-0,654071977;-1,962588923;biomass only
YEM;Southwest Arabian montane woodlands and grasslands;otherland;nonveg;;-0,613841758;-0,457196059;-1,071037817;biomass only
YEM;Southwest Arabian montane woodlands and grasslands;otherland;pasture;;-0,973783422;0,061208332;-0,912575091;biomass only
YEM;Southwest Arabian montane woodlands and grasslands;pasture;cropland;-0,005297088;-1,188222266;0,335337098;-0,852885168;soc + biomass
YEM;Southwest Arabian montane woodlands and grasslands;pasture;forest;;-0,334733524;-0,715280308;-1,050013832;biomass only
YEM;Southwest Arabian montane woodlands and grasslands;pasture;nonveg;;0,359941664;-0,51840439;-0,158462726;biomass only
YEM;Southwest Arabian montane woodlands and grasslands;pasture;other;0,131135916;;;;soc only
YEM;Southwest Arabian montane woodlands and grasslands;pasture;otherland;;0,973783422;-0,061208332;0,912575091;biomass only
ZAF;Albany thickets;cropland;forest;;-17,42683541;-9,036117393;-26,4629528;biomass only
ZAF;Albany thickets;cropland;nonveg;;-1,968874166;-5,101618766;-7,070492933;biomass only
ZAF;Albany thickets;cropland;other;-4,369609584;;;;soc only
ZAF;Albany thickets;cropland;otherland;;-5,28219976;-27,24327965;-32,52547941;biomass only
ZAF;Albany thickets;cropland;pasture;-1,154555327;0,457858448;-3,671213973;-3,213355525;soc + biomass
ZAF;Albany thickets;forest;cropland;;17,42683541;9,036117393;26,4629528;biomass only
ZAF;Albany thickets;forest;nonveg;;15,45796124;3,934498627;19,39245987;biomass only
ZAF;Albany thickets;forest;otherland;;12,14463565;-18,20716226;-6,062526604;biomass only
ZAF;Albany thickets;forest;pasture;;17,88469386;5,36490342;23,24959728;biomass only
ZAF;Albany thickets;nonveg;cropland;;1,968874166;5,101618766;7,070492933;biomass only
ZAF;Albany thickets;nonveg;forest;;-15,45796124;-3,934498627;-19,39245987;biomass only
ZAF;Albany thickets;nonveg;otherland;;-3,313325594;-22,14166088;-25,45498648;biomass only
ZAF;Albany thickets;nonveg;pasture;;2,426732614;1,430404793;3,857137408;biomass only
ZAF;Albany thickets;other;cropland;4,369609584;;;;soc only
ZAF;Albany thickets;other;pasture;3,215054257;;;;soc only
ZAF;Albany thickets;otherland;cropland;;5,28219976;27,24327965;32,52547941;biomass only
ZAF;Albany thickets;otherland;forest;;-12,14463565;18,20716226;6,062526604;biomass only
ZAF;Albany thickets;otherland;nonveg;;3,313325594;22,14166088;25,45498648;biomass only
ZAF;Albany thickets;otherland;pasture;;5,740058208;23,57206568;29,31212388;biomass only
ZAF;Albany thickets;pasture;cropland;1,154555327;-0,457858448;3,671213973;3,213355525;soc + biomass
ZAF;Albany thickets;pasture;forest;;-17,88469386;-5,36490342;-23,24959728;biomass only
ZAF;Albany thickets;pasture;nonveg;;-2,426732614;-1,430404793;-3,857137408;biomass only
ZAF;Albany thickets;pasture;other;-3,215054257;;;;soc only
ZAF;Albany thickets;pasture;otherland;;-5,740058208;-23,57206568;-29,31212388;biomass only
ZAF;Central bushveld;cropland;forest;;-7,973396948;-6,969607551;-14,9430045;biomass only
ZAF;Central bushveld;cropland;nonveg;;-2,162291237;-7,198990489;-9,361281726;biomass only
ZAF;Central bushveld;cropland;other;-2,045335307;;;;soc only
ZAF;Central bushveld;cropland;otherland;;-6,53757027;-25,53684626;-32,07441653;biomass only
ZAF;Central bushveld;cropland;pasture;-0,405779541;-1,212962609;-6,102620077;-7,315582687;soc + biomass
ZAF;Central bushveld;forest;cropland;;7,973396948;6,969607551;14,9430045;biomass only
ZAF;Central bushveld;forest;nonveg;;5,811105711;-0,229382938;5,581722773;biomass only
ZAF;Central bushveld;forest;otherland;;1,435826678;-18,56723871;-17,13141203;biomass only
ZAF;Central bushveld;forest;pasture;;6,760434339;0,866987474;7,627421813;biomass only
ZAF;Central bushveld;nonveg;cropland;;2,162291237;7,198990489;9,361281726;biomass only
ZAF;Central bushveld;nonveg;forest;;-5,811105711;0,229382938;-5,581722773;biomass only
ZAF;Central bushveld;nonveg;otherland;;-4,375279033;-18,33785577;-22,71313481;biomass only
ZAF;Central bushveld;nonveg;pasture;;0,949328628;1,096370412;2,04569904;biomass only
ZAF;Central bushveld;other;cropland;2,045335307;;;;soc only
ZAF;Central bushveld;other;pasture;1,639555766;;;;soc only
ZAF;Central bushveld;otherland;cropland;;6,53757027;25,53684626;32,07441653;biomass only
ZAF;Central bushveld;otherland;forest;;-1,435826678;18,56723871;17,13141203;biomass only
ZAF;Central bushveld;otherland;nonveg;;4,375279033;18,33785577;22,71313481;biomass only
ZAF;Central bushveld;otherland;pasture;;5,324607661;19,43422619;24,75883385;biomass only
ZAF;Central bushveld;pasture;cropland;0,405779541;1,212962609;6,102620077;7,315582687;soc + biomass
ZAF;Central bushveld;pasture;forest;;-6,760434339;-0,866987474;-7,627421813;biomass only
ZAF;Central bushveld;pasture;nonveg;;-0,949328628;-1,096370412;-2,04569904;biomass only
ZAF;Central bushveld;pasture;other;-1,639555766;;;;soc only
ZAF;Central bushveld;pasture;otherland;;-5,324607661;-19,43422619;-24,75883385;biomass only
ZAF;Drakensberg Escarpment savanna and thicket;cropland;forest;;-19,29478326;-10,63026714;-29,9250504;biomass only
ZAF;Drakensberg Escarpment savanna and thicket;cropland;nonveg;;-3,782715924;-5,228098025;-9,01081395;biomass only
ZAF;Drakensberg Escarpment savanna and thicket;cropland;other;-10,46023069;;;;soc only
ZAF;Drakensberg Escarpment savanna and thicket;cropland;otherland;;-11,7627421;-38,51769192;-50,28043402;biomass only
ZAF;Drakensberg Escarpment savanna and thicket;cropland;pasture;-1,618969374;-4,441881836;-6,444438099;-10,88631993;soc + biomass
ZAF;Drakensberg Escarpment savanna and thicket;forest;cropland;;19,29478326;10,63026714;29,9250504;biomass only
ZAF;Drakensberg Escarpment savanna and thicket;forest;nonveg;;15,51206734;5,402169112;20,91423645;biomass only
ZAF;Drakensberg Escarpment savanna and thicket;forest;otherland;;7,532041162;-27,88742478;-20,35538362;biomass only
ZAF;Drakensberg Escarpment savanna and thicket;forest;pasture;;14,85290143;4,185829038;19,03873047;biomass only
ZAF;Drakensberg Escarpment savanna and thicket;nonveg;cropland;;3,782715924;5,228098025;9,01081395;biomass only
ZAF;Drakensberg Escarpment savanna and thicket;nonveg;forest;;-15,51206734;-5,402169112;-20,91423645;biomass only
ZAF;Drakensberg Escarpment savanna and thicket;nonveg;otherland;;-7,980026178;-33,2895939;-41,26962007;biomass only
ZAF;Drakensberg Escarpment savanna and thicket;nonveg;pasture;;-0,659165911;-1,216340074;-1,875505985;biomass only
ZAF;Drakensberg Escarpment savanna and thicket;other;cropland;10,46023069;;;;soc only
ZAF;Drakensberg Escarpment savanna and thicket;other;pasture;8,841261321;;;;soc only
ZAF;Drakensberg Escarpment savanna and thicket;otherland;cropland;;11,7627421;38,51769192;50,28043402;biomass only
ZAF;Drakensberg Escarpment savanna and thicket;otherland;forest;;-7,532041162;27,88742478;20,35538362;biomass only
ZAF;Drakensberg Escarpment savanna and thicket;otherland;nonveg;;7,980026178;33,2895939;41,26962007;biomass only
ZAF;Drakensberg Escarpment savanna and thicket;otherland;pasture;;7,320860267;32,07325382;39,39411409;biomass only
ZAF;Drakensberg Escarpment savanna and thicket;pasture;cropland;1,618969374;4,441881836;6,444438099;10,88631993;soc + biomass
ZAF;Drakensberg Escarpment savanna and thicket;pasture;forest;;-14,85290143;-4,185829038;-19,03873047;biomass only
ZAF;Drakensberg Escarpment savanna and thicket;pasture;nonveg;;0,659165911;1,216340074;1,875505985;biomass only
ZAF;Drakensberg Escarpment savanna and thicket;pasture;other;-8,841261321;;;;soc only
ZAF;Drakensberg Escarpment savanna and thicket;pasture;otherland;;-7,320860267;-32,07325382;-39,39411409;biomass only
ZAF;Drakensberg grasslands;cropland;forest;;-13,86561315;-9,777569817;-23,64318297;biomass only
